"code","id","gcode","time","dtime","cycle","ens","lev","hs","hx","cx","hs_sw8","hs_sw2","hs_sea","hs_sea8","dp","dpm","dpm_sw8","dpm_sw2","dpm_sea","dpm_sea8","tp","tp_sw2","tp_sw8","tp_sea","tp_sea8","tm","tm_sw1","tm_sw2","tm_sea","tm_sea8","wsp","gst","wd","csp0","cd0","ss","sst","etmax","hs_ig","hs_fig","vis","tsp","swe","swe_sw","swe_sw2","swe_sea","hs_sw1","tp_sw1","dpm_sw1","swe_sw1","tmp","rh","cld","el","precip","cb","wsp50","wd50","wsp80","wd80","wsp100","wd100","row_id","tm01","tm02"
"example_0_0_0_735632.500000","example",0,"2015-02-02 12:00:00",735632.5,"2015-01-28 12:00:00",0,0,2.09848,3.90318,2.16144,1.32677,,2.06103,1.62583,,273.401,273.401,,273.401,,9.5694,,9.5694,9.5694,,,,,,,9.99953,12.4954,329.698,0.317228,130.228,0.167882,20.5319,2.39459,,,6.3904,0,,,,,0.388277,13.8349,247.784,,20.4172,91.6655,10,,0.016678,,11.51,329.244,12.1122,328.718,12.5038,328.385,79988192,6.08402,5.39447
"example_0_0_0_735632.541667","example",0,"2015-02-02 13:00:00",735632.541667,"2015-01-28 12:00:00",0,0,2.09729,3.90095,2.1602,1.32226,,2.07628,1.62796,,272.55,272.55,,272.55,,9.52502,,9.52502,9.52502,,,,,,,10.2107,12.7755,326.932,0.366687,113.091,0.160952,20.5238,1.80061,,,6.28455,0,,,,,0.287769,13.5252,245,,20.3301,92.2,10,,0.965927,,11.7542,326.412,12.4128,325.92,12.8503,325.647,79988193,6.08745,5.39705
"example_0_0_0_735632.583333","example",0,"2015-02-02 14:00:00",735632.583333,"2015-01-28 12:00:00",0,0,2.07833,3.86568,2.14067,1.31699,,2.05783,1.60779,,271.731,271.731,,271.731,,9.48036,,9.48036,9.48036,,,,,,,10.2082,12.7721,318.939,0.401634,97.2668,0.157745,20.515,1.21783,,,6.20246,0,,,,,0.291179,13.5214,245,,20.1915,92.6207,13.3776,,1.71325,,11.6786,318.103,12.2785,317.687,12.6803,317.31,79988194,6.0967,5.39189
"example_0_0_0_735632.625000","example",0,"2015-02-02 15:00:00",735632.625,"2015-01-28 12:00:00",0,0,2.05805,3.82798,2.1198,1.31201,,2.02742,1.58562,,270.995,270.995,,270.995,,9.4418,,9.4418,9.4418,,,,,,,10.0659,12.5833,307.951,0.410134,82.4186,0.159347,20.5047,0.797741,,,6.26439,0,,,,,0.353741,13.801,245,,20.0914,92.3028,18.974,,0.872275,,11.3696,307.412,11.7538,307.179,11.9936,307.039,79988195,6.12088,5.40549
"example_0_0_0_735632.666667","example",0,"2015-02-02 16:00:00",735632.666667,"2015-01-28 12:00:00",0,0,2.05853,3.82886,2.12028,1.30447,,2.02841,1.59245,,270.152,270.152,,270.152,,9.38661,,9.38661,9.38661,,,,,,,10.2438,12.8194,304.424,0.39473,67.9367,0.158617,20.4905,0.814524,,,6.38356,0,,,,,0.350824,13.8005,245,,19.9874,91.6998,45.8608,,0.121021,,11.5335,304.451,11.8981,304.253,12.1528,304.045,79988196,6.11209,5.40895
"example_0_0_0_735632.708333","example",0,"2015-02-02 17:00:00",735632.708333,"2015-01-28 12:00:00",0,0,2.07019,3.85055,2.13229,1.29634,,2.0376,1.61406,,269.393,269.393,,269.393,,9.33673,,9.33673,9.33673,,,,,,,10.7546,13.4998,307.505,0.352387,51.7387,0.213602,20.4766,1.26034,,,6.18841,0,,,,,0.348273,13.7782,245,,19.7016,92.6933,53.4181,,0.065013,,12.0804,307.499,12.4449,307.404,12.7092,307.27,79988197,6.08977,5.403
"example_0_0_0_735632.750000","example",0,"2015-02-02 18:00:00",735632.75,"2015-01-28 12:00:00",0,0,2.08909,3.8857,2.15176,1.29012,,2.02654,1.64313,,268.736,268.736,,268.736,,9.30176,,9.30176,9.30176,,,,,,,11.3285,14.2689,311.391,0.299728,34.3587,0.17824,20.464,1.87807,,,6.11746,0,,,,,0.499672,13.438,243.67,,19.623,93.0623,55.101,,0.012021,,12.7262,311.302,13.1248,311.065,13.38,310.93,79988198,6.05202,5.38417
"example_0_0_0_735632.791667","example",0,"2015-02-02 19:00:00",735632.791667,"2015-01-28 12:00:00",0,0,2.09674,3.89993,2.15964,1.28578,,1.96573,1.65623,,268.095,268.095,,268.095,,9.20949,,9.20949,9.00719,,,,,,,11.5748,14.6006,311.367,0.24688,14.8868,0.148019,20.4597,2.50782,,,5.84361,0,,,,,0.724308,12.8699,244.077,,19.5714,94.5279,10,,0.282579,,12.9947,311.144,13.3923,310.819,13.6614,310.636,79988199,6.06957,5.4012
"example_0_0_0_735632.833333","example",0,"2015-02-02 20:00:00",735632.833333,"2015-01-28 12:00:00",0,0,2.13584,3.97267,2.19992,1.28486,,2.02486,1.70615,,267.601,267.601,,267.601,,9.09105,,9.09105,8.98264,,,,,,,11.9277,15.0773,307.78,0.20524,351.764,0.180124,20.4824,2.99227,,,5.9692,0,,,,,0.674026,12.8136,244.278,,19.7106,93.8474,10,,0.336733,,13.4429,307.332,13.8886,306.885,14.1615,306.634,79988200,6.04663,5.39953
"example_0_0_0_735632.875000","example",0,"2015-02-02 21:00:00",735632.875,"2015-01-28 12:00:00",0,0,2.19032,4.07399,2.25602,1.28741,,2.08171,1.77202,,267.141,267.141,,267.141,,8.98487,,8.98487,8.91726,,,,,,,12.2888,15.567,302.372,0.187163,329.808,0.163702,20.5668,3.21623,,,5.85514,0,,,,,0.675724,12.8284,244.274,,19.7197,94.4648,10,,0.086037,,13.8613,301.748,14.3188,301.327,14.6103,301.151,79988201,6.01874,5.39238
"example_0_0_0_735632.916667","example",0,"2015-02-02 22:00:00",735632.916667,"2015-01-28 12:00:00",0,0,2.2392,4.16491,2.30637,1.30016,,2.13363,1.82308,,279.317,279.317,,279.317,,8.60651,,8.68498,8.60651,,,,,,,12.5591,15.9349,293.155,0.179847,320.161,0.177376,20.8003,3.22407,,,5.93734,0,,,,,0.674053,12.7202,242.155,,19.8122,94.0186,17.7479,,0.10037,,14.1747,292.437,14.6471,292.115,14.9441,291.727,79988202,6.01187,5.39878
"example_0_0_0_735632.958333","example",0,"2015-02-02 23:00:00",735632.958333,"2015-01-28 12:00:00",0,0,2.2792,4.23932,2.34758,1.31837,,2.17632,1.85921,,279.131,279.131,,279.131,,7.97004,,8.26503,7.97004,,,,,,,12.4997,15.8539,284.233,0.196248,323.194,0.153944,21.0263,3.10862,,,6.10552,0,,,,,0.671771,12.5147,242.126,,19.8945,93.1249,17.7479,,0.027609,,14.1468,283.604,14.6406,283.234,14.9486,282.995,79988203,6.02749,5.41486
"example_0_0_0_735633.000000","example",0,"2015-02-03 00:00:00",735633,"2015-01-28 12:00:00",0,0,2.31507,4.30602,2.38452,1.33899,,2.22012,1.88855,,279.217,279.217,,279.217,,7.81146,,8.15676,7.81146,,,,,,,12.3694,15.6766,278.681,0.203638,323.871,0.168809,20.9932,2.71238,,,6.22207,0,,,,,0.650858,12.4766,242.149,,19.8698,92.5197,10,,0.016428,,13.9751,278.171,14.4651,277.837,14.7918,277.601,80102184,6.05888,5.45261
"example_0_0_0_735633.041667","example",0,"2015-02-03 01:00:00",735633.041667,"2015-01-28 12:00:00",0,0,2.33903,4.35059,2.4092,1.36135,,2.24386,1.90204,,279.278,279.278,,279.278,,7.81481,,8.15906,7.81481,,,,,,,12.2444,15.5067,274.308,0.242916,68.7435,0.185131,,2.12535,,,6.35506,0,,,,,0.652142,12.3707,242.19,,19.916,91.843,12.4844,,0.016879,,13.8458,273.829,14.3186,273.381,14.632,273.113,80102185,6.08661,5.47479
"example_0_0_0_735633.083333","example",0,"2015-02-03 02:00:00",735633.083333,"2015-01-28 12:00:00",0,0,2.35149,4.37376,2.42203,1.38389,,2.26454,1.90114,,279.324,279.324,,279.324,,7.93872,,8.24377,7.93872,,,,,,,12.0641,15.262,268.062,0.214076,61.6812,0.150395,,1.48889,,,6.68391,0,,,,,0.628391,12.511,239.765,,20.0674,90.2285,10,,0.012021,,13.6738,267.238,14.1738,266.775,14.5103,266.363,80102186,6.11917,5.50432
"example_0_0_0_735633.125000","example",0,"2015-02-03 03:00:00",735633.125,"2015-01-28 12:00:00",0,0,2.34004,4.35248,2.41024,1.40551,,2.25212,1.87092,,279.33,279.33,,279.33,,8.0207,,8.2993,8.0207,,,,,,,11.0087,13.8398,257.441,0.211569,53.6318,0.201417,,0.963143,,,7.02428,0,,,,,0.629815,12.3845,239.912,,20.2484,88.6391,10,,0.048294,,12.6029,256.614,13.2966,255.857,13.7619,255.387,80102187,6.16772,5.53164
"example_0_0_0_735633.166667","example",0,"2015-02-03 04:00:00",735633.166667,"2015-01-28 12:00:00",0,0,2.34828,4.36781,2.41873,1.43614,,2.25152,1.85793,,279.058,279.058,,279.058,,8.15805,,8.39148,8.15805,,,,,,,10.1054,12.6357,246.238,0.268349,49.505,0.154117,,0.717442,,,7.41616,0,,,,,0.661851,12.1582,242.567,,20.3528,86.9019,10,,0.078334,,11.5274,245.438,12.143,244.916,12.5481,244.438,80102188,6.21802,5.57507
"example_0_0_0_735633.208333","example",0,"2015-02-03 05:00:00",735633.208333,"2015-01-28 12:00:00",0,0,2.34037,4.35309,2.41058,1.47086,,2.21767,1.82042,,278.811,278.811,,278.811,,8.28618,,8.47649,8.28618,,,,,,,8.60242,10.6594,236.599,0.346625,47.7684,0.148275,,1.05281,,,7.65377,0,,,,,0.741903,11.7706,242.858,,20.1733,85.8927,0,,0,,9.69946,236.4,10.1032,236.176,10.3645,236.004,80102189,6.30587,5.64135
"example_0_0_0_735633.250000","example",0,"2015-02-03 06:00:00",735633.25,"2015-01-28 12:00:00",0,0,2.34205,4.35621,2.41231,1.50976,,2.23865,1.79048,,278.789,278.789,,278.789,,8.43979,,8.57717,8.43979,,,,,,,7.61571,9.3804,233.288,0.437094,47.1042,0.164604,,1.6107,,,8.03125,0,,,,,0.682055,12.0608,243.208,,19.9662,84.3522,0,,0,,8.54343,233.433,8.8041,233.475,8.98656,233.461,80102190,6.37446,5.69303
"example_0_0_0_735633.291667","example",0,"2015-02-03 07:00:00",735633.291667,"2015-01-28 12:00:00",0,0,2.39391,4.45268,2.46573,1.56418,,2.39252,1.81223,,277.835,277.835,,277.835,,8.60809,,8.68599,8.60809,,,,,,,8.06629,9.96265,236.549,0.524589,46.6829,0.089554,,2.23979,,,8.3823,0,,,,,0.08153,13.5961,342.467,,19.8022,82.9831,0,,0,,9.03672,236.901,9.31401,236.894,9.4982,236.84,80102191,6.4224,5.74451
"example_0_0_0_735633.333333","example",0,"2015-02-03 08:00:00",735633.333333,"2015-01-28 12:00:00",0,0,2.47195,4.59782,2.5461,1.62314,,2.47024,1.86438,,266.04,266.04,,266.04,,8.83853,,8.83853,8.83853,,,,,,,8.61964,10.6819,243.43,0.594765,45.9725,0.130866,,2.7757,,,8.70182,0,,,,,0.091709,13.4164,342.327,,19.7492,81.786,0,,0,,9.65889,243.597,9.91364,243.394,10.0978,243.36,80102192,6.4459,5.77967
"example_0_0_0_735633.375000","example",0,"2015-02-03 09:00:00",735633.375,"2015-01-28 12:00:00",0,0,2.55639,4.75488,2.63308,1.6823,,2.55461,1.92483,,265.66,265.66,,265.66,,9.02579,,9.02579,9.02579,,,,,,,9.61137,11.9824,249.571,0.638387,44.7498,0.117483,,3.08456,,,8.99929,0,,,,,0.09535,13.2184,343.545,,19.6657,80.7104,0,,0,,10.7447,249.473,11.0298,249.285,11.2109,249.149,80102193,6.45168,5.79153
"example_0_0_0_735633.416667","example",0,"2015-02-03 10:00:00",735633.416667,"2015-01-28 12:00:00",0,0,2.53445,4.71408,2.61048,1.73062,,0,1.85159,,264.604,264.604,,,,9.13927,,9.13927,,,,,,,,10.2822,12.8704,252.695,0.65654,42.0243,0.1177,,3.12794,,,9.30673,0,,,,,2.5327,9.13927,264.604,,19.5219,79.6354,0,,0,,11.4592,252.548,11.7529,252.402,11.9603,252.269,80102194,6.59156,5.88744
"example_0_0_0_735633.458333","example",0,"2015-02-03 11:00:00",735633.458333,"2015-01-28 12:00:00",0,0,2.50349,4.6565,2.5786,1.77428,,0,1.76618,,263.32,263.32,,,,9.28604,,9.28604,,,,,,,,10.4644,13.1128,255.551,0.660061,38.7658,0.082639,,3.07885,,,9.41187,0,,,,,2.50203,9.28604,263.32,,19.3432,79.2759,0,,0,,11.6469,255.554,11.9543,255.321,12.1546,255.263,80102195,6.77096,6.02667
"example_0_0_0_735633.500000","example",0,"2015-02-03 12:00:00",735633.5,"2015-01-28 12:00:00",0,0,2.47576,4.60491,2.55003,1.82388,,0,1.67416,,262.069,262.069,,,,9.5014,,9.5014,,,,,,,,10.6996,13.4263,256.214,0.66253,35.2404,0.082023,,2.7609,,,9.20283,0,,,,,2.4741,9.5014,262.069,,19.102,79.9947,0,,0,,11.8721,256.166,12.2062,256.069,12.4167,255.946,80102196,6.98468,6.21162
"example_0_0_0_735633.541667","example",0,"2015-02-03 13:00:00",735633.541667,"2015-01-28 12:00:00",0,0,2.43621,4.53136,2.5093,1.83647,,0,1.60078,,260.695,260.695,,,,9.5754,,9.5754,,,,,,,,10.4978,13.1572,257.953,,,0.064702,,2.21834,,,9.10279,0,,,,,2.43458,9.5754,260.695,,18.943,80.3444,0,,0,,11.6439,258.036,11.9553,257.871,12.1704,257.804,80102197,7.16516,6.38503
"example_0_0_0_735633.583333","example",0,"2015-02-03 14:00:00",735633.583333,"2015-01-28 12:00:00",0,0,2.39298,4.45094,2.46477,1.83651,,0,1.53414,,259.185,259.185,,,,9.64942,,9.64942,,,,,,,,10.148,12.6922,261.827,,,0.088702,,1.58285,,,8.84807,0,,,,,2.39092,9.64487,259.185,,18.7366,81.2526,0,,0,,11.2053,261.982,11.4867,261.865,11.6928,261.736,80102198,7.34752,6.58278
"example_0_0_0_735633.625000","example",0,"2015-02-03 15:00:00",735633.625,"2015-01-28 12:00:00",0,0,2.35187,4.37447,2.42242,1.83927,,0,1.46573,,257.628,257.628,,,,9.78558,,9.78558,,,,,,,,9.68809,12.0836,264.902,,,0.104944,,1.01601,,,8.64341,0,,,,,2.34967,9.77616,257.628,,18.5505,82.0015,50.9188,,0,,10.6719,264.911,10.9364,264.869,11.1143,264.675,80102199,7.52165,6.77984
"example_0_0_0_735633.666667","example",0,"2015-02-03 16:00:00",735633.666667,"2015-01-28 12:00:00",0,0,2.32969,4.33322,2.39958,1.8092,,0,1.46773,,256.227,256.227,,,,9.80102,,9.80102,,,,,,,,9.58319,11.9452,266.934,,,0.087046,,0.669755,,,8.35707,0,,,,,2.32775,9.79567,256.227,,18.3877,83.0796,50.9188,,0,,10.5466,266.854,10.8172,266.606,10.9947,266.538,80102200,7.43976,6.69205
"example_0_0_0_735633.708333","example",0,"2015-02-03 17:00:00",735633.708333,"2015-01-28 12:00:00",0,0,2.3328,4.33901,2.40278,1.77149,,0,1.51782,,254.879,254.879,,,,9.81547,,9.81547,,,,,,,,9.42983,11.7432,268.637,,,0.075572,,0.910878,,,8.02652,0,,,,,2.33066,9.80541,254.879,,18.2304,84.371,79.925,,0,602.666,10.3378,268.596,10.606,268.341,10.7865,268.206,80102201,7.19881,6.43679
"example_0_0_0_735633.750000","example",0,"2015-02-03 18:00:00",735633.75,"2015-01-28 12:00:00",0,0,2.35159,4.37395,2.42213,1.73862,,2.34939,1.5834,,253.555,253.555,,253.555,,9.87455,,9.87455,9.86382,,,,,,,9.18022,11.4152,271.684,,,0.101227,,1.45315,,,7.78924,0,,,,,0.101686,12.7926,342.836,,18.1849,85.3312,92.4094,,0,636.099,10.0597,271.495,10.3151,271.339,10.4696,271.142,80102202,6.92624,6.15535
"example_0_0_0_735633.791667","example",0,"2015-02-03 19:00:00",735633.791667,"2015-01-28 12:00:00",0,0,2.35288,4.37636,2.42347,1.68888,,2.35073,1.6382,,252.493,252.493,,252.493,,9.82883,,9.82883,9.818,,,,,,,9.21529,11.4612,273.596,,,0.086989,,2.11669,,,7.35526,0,,,,,0.100623,12.6785,345.496,,17.9407,87.1657,94.9087,,0,500.977,10.0972,273.397,10.3378,273.204,10.5096,273.035,80102203,6.69452,5.93138
"example_0_0_0_735633.833333","example",0,"2015-02-03 20:00:00",735633.833333,"2015-01-28 12:00:00",0,0,2.33749,4.34774,2.40762,1.63749,,2.3354,1.66809,,251.501,251.501,,251.501,,9.7867,,9.7867,9.77563,,,,,,,8.86838,11.0067,277.207,,,0.110939,,2.73183,,,6.57423,0,,,,,0.098982,12.6473,346.236,,17.5981,90.758,97.6593,,0,591.313,9.66916,277.249,9.89202,277,10.0294,276.837,80102204,6.54886,5.80054
"example_0_0_0_735633.875000","example",0,"2015-02-03 21:00:00",735633.875,"2015-01-28 12:00:00",0,0,2.31574,4.30727,2.38521,1.59125,,2.31361,1.68243,,250.36,250.36,,250.36,,9.7962,,9.7962,9.78478,,,,,,,8.77115,10.8796,282.489,,,0.102264,,3.1473,,,6.65625,0,,,,,0.099179,12.3356,345.29,,17.6015,90.3612,100,,0,473.917,9.5804,282.57,9.81818,282.271,9.95824,282.118,80102205,6.43676,5.69827
"example_0_0_0_735633.916667","example",0,"2015-02-03 22:00:00",735633.916667,"2015-01-28 12:00:00",0,0,2.29926,4.27663,2.36824,1.54099,,2.29716,1.70645,,249.493,249.493,,249.493,,9.73579,,9.73579,9.72425,,,,,,,8.84604,10.9774,283.55,,,0.090958,,3.26825,,,6.79508,0,,,,,0.098319,12.2227,345.267,,17.7167,89.7007,100,,0,520.078,9.66033,283.495,9.89158,283.428,10.0435,283.328,80102206,6.31429,5.59374
"example_0_0_0_735633.958333","example",0,"2015-02-03 23:00:00",735633.958333,"2015-01-28 12:00:00",0,0,2.28084,4.24237,2.34927,1.49242,,2.27854,1.7248,,248.688,248.688,,248.613,,9.67614,,9.67614,9.66719,,,,,,,8.92655,11.0828,286.201,,,0.093562,,3.26018,,,6.52297,0,,,,,0.102553,12.1364,345.057,,17.7019,91.0085,69.9261,,0,459.332,9.76411,286.377,9.99836,286.209,10.157,286.197,80102207,6.22462,5.52213
"example_0_0_0_735634.000000","example",0,"2015-02-04 00:00:00",735634,"2015-01-28 12:00:00",0,0,2.60319,4.2172,2.33533,1.44846,,2.59354,1.74432,,254.127,247.737,,254.068,,7.50351,,9.65555,7.5,,,,,,,9.10025,11.3103,291.376,,,0.092817,,3.02836,,,6.62139,0,,,,,0.120949,11.2441,356.654,,17.8834,90.5293,86.6224,,0,520.706,9.98032,291.453,10.2217,291.401,10.3648,291.304,80209045,6.12406,5.44229
"example_0_0_0_735634.041667","example",0,"2015-02-04 01:00:00",735634.041667,"2015-01-28 12:00:00",0,0,2.67923,4.20639,2.32935,1.4064,,2.66948,1.771,,253.913,247.103,,254.098,,7.54545,,9.58733,7.54308,,,,,,,9.47542,11.8032,295.666,,,0.102172,,2.52869,,,6.67699,0,,,,,0.120856,11.2492,356.617,,18.0675,90.2617,82.2521,,0,522.373,10.4321,295.695,10.6926,295.65,10.859,295.572,80209046,6.05135,5.39034
"example_0_0_0_735634.083333","example",0,"2015-02-04 02:00:00",735634.083333,"2015-01-28 12:00:00",0,0,2.75528,4.21867,2.33615,1.36775,,2.74541,1.8093,,253.7,246.491,,254.128,,7.58739,,9.52118,7.58616,,,,,,,10.1208,12.6561,300.587,,,0.096898,,1.8806,,,6.70805,0,,,,,0.120763,11.2544,356.581,,18.1958,90.1132,24.2869,,0,,11.1754,300.665,11.4552,300.563,11.6412,300.511,80209047,5.95968,5.32214
"example_0_0_0_735634.125000","example",0,"2015-02-04 03:00:00",735634.125,"2015-01-28 12:00:00",0,0,2.83133,4.232,2.34353,1.3334,,2.82134,1.84361,,253.486,245.651,,254.158,,7.62933,,9.50027,7.62923,,,,,,,10.8375,13.6107,302.296,,,0.113674,,1.24457,,,6.89141,0,,,,,0.12067,11.2595,356.544,,18.4387,89.2502,32.5732,,0,,11.9878,302.017,12.322,301.953,12.529,301.825,80209048,5.90192,5.28533
"example_0_0_0_735634.166667","example",0,"2015-02-04 04:00:00",735634.166667,"2015-01-28 12:00:00",0,0,2.88437,4.24518,2.35082,1.30412,,2.87644,1.87307,,252.995,245.155,,253.826,260.057,7.66414,,9.41404,7.66407,6.68869,,,,,,10.8654,13.648,292.421,,,0.130507,,0.784451,,,7.25837,0,,,,,0.117405,11.2642,356.372,,18.6545,87.5901,47.6496,,0,,12.0647,291.863,12.4113,291.716,12.6395,291.726,80209049,5.85113,5.24919
"example_0_0_0_735634.208333","example",0,"2015-02-04 05:00:00",735634.208333,"2015-01-28 12:00:00",0,0,2.93741,4.26169,2.35997,1.27849,,2.93154,1.90137,,252.504,244.711,,253.495,260.467,7.69894,,9.2957,7.69891,6.69923,,,,,,10.8227,13.5908,282.086,,,0.087865,,0.77378,,,7.74645,0,,,,,0.114141,11.2689,356.199,,18.8049,85.5075,13.3776,,0,,12.0301,281.75,12.3816,281.721,12.6289,281.666,80209050,5.8129,5.22489
"example_0_0_0_735634.250000","example",0,"2015-02-04 06:00:00",735634.25,"2015-01-28 12:00:00",0,0,2.15254,4.26342,2.36093,1.25537,,2.11348,1.91782,,256.492,244.17,,259.104,261.001,7.0304,,9.19209,7.0269,6.67065,,,,,,10.4191,13.0525,281.572,,,0.138397,,1.22166,,,8.2314,0,,,,,0.536517,12.3835,234.501,,19.0586,83.5644,0,,0,,11.5651,281.459,11.9341,281.261,12.1675,281.127,80209051,5.79514,5.21564
"example_0_0_0_735634.291667","example",0,"2015-02-04 07:00:00",735634.291667,"2015-01-28 12:00:00",0,0,2.10276,,,,,2.05699,,,256.085,,,258.643,,7.00914,,,6.9986,,,,,,,9.20391,11.4463,266.182,,,,,1.8425,,,,0,,,,,0.49143,12.3539,234.757,,19.4711,72.1598,10,,0.056207,,,,,,,,80209052,,
"example_0_0_0_735634.333333","example",0,"2015-02-04 08:00:00",735634.333333,"2015-01-28 12:00:00",0,0,2.05298,,,,,2.00051,,,255.678,,,258.183,,6.98788,,,6.97029,,,,,,,8.88067,11.0227,262.092,,,,,2.47041,,,,0,,,,,0.446342,12.3244,235.012,,19.2925,73.0937,10,,0.053654,,,,,,,,80209053,,
"example_0_0_0_735634.375000","example",0,"2015-02-04 09:00:00",735634.375,"2015-01-28 12:00:00",0,0,2.0032,,,,,1.94402,,,255.271,,,257.722,,6.96662,,,6.94199,,,,,,,8.60594,10.664,257.717,,,,,2.9445,,,,0,,,,,0.401255,12.2948,235.267,,19.114,74.0277,10,,0.051101,,,,,,,,80209054,,
"example_0_0_0_735634.416667","example",0,"2015-02-04 10:00:00",735634.416667,"2015-01-28 12:00:00",0,0,1.9731,,,,,1.9065,,,254.517,,,256.386,,6.96514,,,6.9354,,,,,,,8.74437,10.8446,250.652,,,,,3.1482,,,,0,,,,,0.411195,12.3043,235.488,,18.8565,72.452,10,,0.043113,,,,,,,,80209055,,
"example_0_0_0_735634.458333","example",0,"2015-02-04 11:00:00",735634.458333,"2015-01-28 12:00:00",0,0,1.94299,,,,,1.86898,,,253.764,,,255.051,,6.96367,,,6.92882,,,,,,,9.01054,11.1927,243.905,,,,,3.15134,,,,0,,,,,0.421135,12.3138,235.708,,18.599,70.8763,10,,0.035126,,,,,,,,80209056,,
"example_0_0_0_735634.500000","example",0,"2015-02-04 12:00:00",735634.5,"2015-01-28 12:00:00",0,0,2.11978,,,,,2.06317,,,258.403,,,260.385,,6.91784,,,6.91012,,,,,,,9.39361,11.6955,237.626,,,,,3.00913,,,,0,,,,,0.410989,12.276,235.693,,18.3415,69.3006,10,,0.027138,,,,,,,,80209057,,
"example_0_0_0_735634.541667","example",0,"2015-02-04 13:00:00",735634.541667,"2015-01-28 12:00:00",0,0,2.13254,,,,,2.07212,,,256.77,,,258.662,,6.96425,,,6.95911,,,,,,,9.5451,11.895,237.506,,,,,2.58115,,,,0,,,,,0.427949,12.2137,236.535,,17.93,67.728,10,,0.018092,,,,,,,,80209058,,
"example_0_0_0_735634.583333","example",0,"2015-02-04 14:00:00",735634.583333,"2015-01-28 12:00:00",0,0,2.1453,,,,,2.08107,,,255.138,,,256.938,,7.01067,,,7.00809,,,,,,,9.69663,12.0949,237.389,,,,,1.97018,,,,0,,,,,0.444909,12.1513,237.377,,17.5184,66.1554,10,,0.009046,,,,,,,,80209059,,
"example_0_0_0_735634.625000","example",0,"2015-02-04 15:00:00",735634.625,"2015-01-28 12:00:00",0,0,2.15807,,,,,2.09001,,,253.505,,,255.215,,7.05708,,,7.05708,,,,,,,9.84821,12.2951,237.276,,,,,1.32916,,,,0,,,,,0.461869,12.089,238.219,,17.1069,64.5828,1,,0,,,,,,,,80209060,,
"example_0_0_0_735634.666667","example",0,"2015-02-04 16:00:00",735634.666667,"2015-01-28 12:00:00",0,0,2.18688,,,,,2.1332,,,252.651,,,253.964,,7.24477,,,7.2425,,,,,,,9.67248,12.063,236.943,,,,,0.826069,,,,0,,,,,0.385654,11.9325,253.187,,16.9559,63.0617,0.977296,,0,,,,,,,,80209061,,
"example_0_0_0_735634.708333","example",0,"2015-02-04 17:00:00",735634.708333,"2015-01-28 12:00:00",0,0,2.2157,,,,,2.17638,,,251.796,,,252.714,,7.43246,,,7.42792,,,,,,,9.4971,11.8318,236.598,,,,,0.691491,,,,0,,,,,0.309438,11.7761,268.154,,16.8048,61.5406,0.954592,,0,,,,,,,,80209062,,
"example_0_0_0_735634.750000","example",0,"2015-02-04 18:00:00",735634.75,"2015-01-28 12:00:00",0,0,2.24451,,,,,2.21957,,,250.942,,,251.464,,7.62015,,,7.61334,,,,,,,9.32207,11.6015,236.24,,,,,1.09843,,,,0,,,,,0.233223,11.6196,283.122,,16.6538,60.0195,0.931887,,0,,,,,,,,80209063,,
"example_0_0_0_735634.791667","example",0,"2015-02-04 19:00:00",735634.791667,"2015-01-28 12:00:00",0,0,2.27599,,,,,2.24669,,,250.145,,,250.648,,7.86139,,,7.85685,,,,,,,9.26042,11.5205,235.7,,,,,1.71884,,,,0,,,,,0.267275,11.6415,283.532,,16.6434,59.6772,0.630715,,0,,,,,,,,80209064,,
"example_0_0_0_735634.833333","example",0,"2015-02-04 20:00:00",735634.833333,"2015-01-28 12:00:00",0,0,2.30747,,,,,2.27382,,,249.348,,,249.831,,8.10263,,,8.10036,,,,,,,9.1996,11.4406,235.153,,,,,2.39122,,,,0,,,,,0.301328,11.6634,283.942,,16.6329,59.3349,0.329544,,0,,,,,,,,80209065,,
"example_0_0_0_735634.875000","example",0,"2015-02-04 21:00:00",735634.875,"2015-01-28 12:00:00",0,0,2.33894,,,,,2.30095,,,248.551,,,249.015,,8.34387,,,8.34387,,,,,,,9.13963,11.3619,234.598,,,,,2.94622,,,,0,,,,,0,,,,16.6225,58.9926,0.028372,,0,,,,,,,,80209066,,
"example_0_0_0_735634.916667","example",0,"2015-02-04 22:00:00",735634.916667,"2015-01-28 12:00:00",0,0,2.38958,,,,,2.36305,,,248.368,,,248.559,,8.45835,,,8.45835,,,,,,,9.43231,11.7464,236.074,,,,,3.2494,,,,0,,,,,0,,,,16.619,60.3267,0.051076,,0,,,,,,,,80209067,,
"example_0_0_0_735634.958333","example",0,"2015-02-04 23:00:00",735634.958333,"2015-01-28 12:00:00",0,0,2.44021,,,,,2.42516,,,248.185,,,248.104,,8.57282,,,8.57282,,,,,,,9.73086,12.14,237.46,,,,,3.28195,,,,0,,,,,0,,,,16.6156,61.6607,0.07378,,0,,,,,,,,80209068,,
"example_0_0_0_735635.000000","example",0,"2015-02-05 00:00:00",735635,"2015-01-28 12:00:00",0,0,2.49085,,,,,2.48727,,,248.002,,,247.648,,8.6873,,,8.6873,,,,,,,10.0348,12.5421,238.762,,,,,3.21325,,,,0,,,,,0,,,,16.6122,62.9947,0.096484,,0,,,,,,,,80316801,,
